Date,Open,High,Low,Close,Volume,MA20,Diff_Close_MA20
2026-01-28,480.533203125,482.63838346935967,476.9114647448887,482.10959164059926,36875400,467.41093328398256,14.698658356616704
2026-01-29,432.5128173828125,441.49232224197124,420.06122635013605,438.98802836564175,128855300,465.91499091985935,-26.926962554217596
2026-01-30,429.31011962890625,438.5989157576861,425.47886802078926,438.1699022937122,58566800,464.527736488552,-26.357834194839825
2026-02-02,422.4058837890625,429.7590957240154,421.28843915961005,429.2602343395754,42219900,461.826400984408,-32.566166644832606
2026-02-03,410.2735595703125,421.0888704228976,407.6296003977664,421.0489834358989,61424100,459.2298286900601,-38.18084525416123
2026-02-04,413.2467956542969,418.84400576689177,408.3080557741746,410.0640575889883,45012400,456.0969804410018,-46.032922852013485
2026-02-05,392.7735290527344,407.37018733348754,391.4265972483441,406.51216038211834,66289200,452.48921467599286,-45.97705429387452
2026-02-06,400.22650146484375,400.87501513504304,392.0252195920243,398.2609865133262,53515300,448.3950596617518,-50.134073148425614
2026-02-09,412.65814208984375,413.94521298339265,399.9571203178888,403.9280678877113,45480500,444.9424403543113,-41.01437246660004
2026-02-10,412.328857421875,422.7151545880433,411.76017861216997,418.66440278178237,44857900,442.0964352499656,-23.43203246818325
2026-02-11,403.4491271972656,415.51159110220135,400.096793508188,415.2322299614449,42491000,439.17809562162483,-23.945865660179948
2026-02-12,400.9248962402344,405.2749831551046,397.1036315998776,404.07770370563327,40802400,436.11209297363166,-32.03438926799839
2026-02-13,400.4060974121094,404.61648859375555,397.1435245648219,403.528974460687,34091600,433.13538719389055,-29.60641273320357
2026-02-17,395.95623779296875,399.60790672873594,393.6315571718042,398.31087932693146,32078800,430.21156122676047,-31.90068189982901
2026-02-18,398.69000244140625,401.6432531481791,395.41747315874426,397.2233488345012,23223400,427.56310609416744,-30.339757259666214
2026-02-19,398.4599914550781,404.42999267578125,396.6700134277344,400.69000244140625,28234000,425.0191402359421,-24.329137794535825
2026-02-20,397.2300109863281,400.1199951171875,395.1600036621094,396.1099853515625,34015200,422.4946076567029,-26.384622305140397
2026-02-23,384.4700012207031,395.3599853515625,383.1000061035156,395.0,43238300,419.70255950705325,-24.70255950705325
2026-02-24,389.0,389.3599853515625,381.7099914550781,384.1400146484375,33884700,415.69704212888337,-31.557027480445868
2026-02-25,400.6000061035156,401.4700012207031,390.1600036621094,390.5299987792969,43625500,411.59247763696277,-21.062478857665894
2026-02-26,401.7200012207031,407.489990234375,398.739990234375,404.7099914550781,34405900,407.7224976276867,-3.012506172608596
2026-02-27,392.739990234375,396.82000732421875,389.8800048828125,390.8800048828125,51367200,405.3170964535452,-14.437091570732719
2026-03-02,398.54998779296875,401.19000244140625,390.6300048828125,392.8599853515625,35474900,403.0516006064378,-10.191615254875273
2026-03-03,403.92999267578125,406.70001220703125,392.6700134277344,393.1400146484375,38199200,401.24558962188087,-8.105574973443368
2026-03-04,405.20001220703125,411.0299987792969,400.30999755859375,401.2699890136719,35808000,400.2566399007695,1.0133491129023469
2026-03-05,410.67999267578125,411.6099853515625,404.3999938964844,404.4200134277344,39001300,399.97443769270683,4.445575735027546
2026-03-06,408.9599914550781,413.04998779296875,408.510009765625,409.20001220703125,31123900,400.10883028395244,9.091181923078807
2026-03-09,409.4100036621094,410.2099914550781,403.5,404.9200134277344,30131900,400.44178162967285,4.478231798061529
2026-03-10,405.760009765625,410.20001220703125,402.92999267578125,410.0299987792969,31706400,400.7468781742522,9.2831206050447
2026-03-11,404.8800048828125,409.010009765625,401.5899963378906,405.57000732421875,25512100,400.0921584013739,5.477848922844828
2026-03-12,401.8599853515625,406.1199951171875,401.7099914550781,404.6300048828125,27263900,399.56204714744234,5.0679577353701575
2026-03-13,395.54998779296875,404.79998779296875,394.25,401.0,26848000,399.4081619621607,1.5918380378392953
2026-03-16,399.95001220703125,400.6300048828125,394.7900085449219,398.07000732421875,27733700,399.1352136053373,-1.0652062811185488
2026-03-17,399.4100036621094,404.3999938964844,397.75,400.2699890136719,26228300,399.2331690896743,1.036819923997598
2026-03-18,391.7900085449219,398.0,391.0,397.1300048828125,25908500,399.22850189208987,-2.0984970092773665
2026-03-19,389.0199890136719,392.489990234375,387.05999755859375,390.1000061035156,25138800,398.6990020751953,-8.598995971679699
2026-03-20,381.8699951171875,387.0,380.1199951171875,386.7900085449219,50853200,398.2330032348633,-11.442994689941429
2026-03-23,383.0,387.2099914550781,381.67999267578125,383.8999938964844,29680100,397.6780029296875,-13.778009033203148
2026-03-24,372.739990234375,382.4700012207031,371.8500061035156,382.3599853515625,42733600,397.58900146484376,-15.229016113281261
2026-03-25,371.0400085449219,377.05999755859375,369.6300048828125,376.9200134277344,31181200,396.90850219726565,-19.988488769531273
2026-03-26,365.9700012207031,374.7200012207031,365.19000244140625,370.82000732421875,36836600,395.21400299072263,-24.393995666503884
2026-03-27,356.7699890136719,362.45001220703125,356.510009765625,361.8999938964844,37883400,393.76500244140624,-31.865008544921864
2026-03-30,358.9599914550781,365.3599853515625,356.2799987792969,361.8999938964844,44797000,392.21700286865234,-30.31700897216797
2026-03-31,370.1700134277344,372.8999938964844,363.07000732421875,364.54998779296875,45244400,390.7875015258789,-26.237513732910145
2026-04-01,369.3699951171875,373.989990234375,368.20001220703125,373.489990234375,29417200,389.39850158691405,-15.908511352539051
2026-04-02,373.4599914550781,373.6400146484375,364.1499938964844,367.2099914550781,24099100,387.5380004882812,-20.328009033203102
2026-04-06,372.8800048828125,373.7300109863281,369.5,373.489990234375,16146600,385.75249938964845,-12.262509155273449
2026-04-07,372.2900085449219,372.45001220703125,366.55999755859375,370.3399963378906,21443300,384.02349853515625,-13.683502197265625
2026-04-08,374.3299865722656,385.0,371.4100036621094,384.9800109863281,33064800,382.7709991455078,2.209011840820324
2026-04-09,373.07000732421875,373.5,367.04998779296875,372.5,30435300,381.11749877929685,-8.617498779296852
2026-04-10,370.8699951171875,375.6400146484375,370.0299987792969,372.9800109863281,28111100,379.53499908447264,-6.55498809814452
2026-04-13,384.3699951171875,384.5400085449219,371.0199890136719,373.6099853515625,35745800,378.1654983520508,-4.555513000488304
2026-04-14,393.1099853515625,394.69000244140625,386.5199890136719,387.9200134277344,37504500,377.6579986572266,10.26201477050779
2026-04-15,411.2200012207031,414.3699951171875,396.7300109863281,398.0,45063400,377.544499206543,20.45550079345702
2026-04-16,420.260009765625,420.82000732421875,412.1400146484375,419.8599853515625,41642400,378.68099822998045,41.178987121582054
2026-04-17,422.7900085449219,431.5799865722656,420.69000244140625,424.82000732421875,47812100,380.4169982910156,44.40300903320315
